Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Non Equity Assistance - GreenSage Prebiotics,https://www.crunchbase.com/funding_round/greensage-prebiotics-non-equity-assistance--c563f0ab,Aquaculture,"Toronto, Ontario, Canada, North America",Non-equity Assistance,,,,2022-11-23,GreenSage Prebiotics,https://www.crunchbase.com/organization/greensage-prebiotics,http://greensageprebiotics.com,,,,Emergence Incubator,GreenSage Prebiotics focus on the development and application of prebiotics for the aquaculture industry.,,No,,80000,USD,80000,,4,Emergence Incubator,1,1,"505,600"
Seed Round - Reactoo,https://www.crunchbase.com/funding_round/reactoo-seed--462537b8,"Mobile, Video","London, England, United Kingdom, Europe",Seed,500000,GBP,665772,2017-12-17,Reactoo,https://www.crunchbase.com/organization/reactoo,http://reactoo.com,,,,,Reactoo is a cloud-based toolkit that includes real-time audience participation and webcam talent programming.,Seed,Yes,,650000,GBP,864872,Seed,2,,,,"505,602"
Series D - SportsEngine,https://www.crunchbase.com/funding_round/sportsengine-series-d--9aada7f3,"Internet, Software, Sports","Minneapolis, Minnesota, United States, North America",Series D,25000000,USD,25000000,2014-06-25,SportsEngine,https://www.crunchbase.com/organization/sportsengine,https://www.sportsengine.com/,,,,"Causeway Media Partners, Piper Jaffray, Rally Ventures","SportsEngine an NBC Sports company is the leading provider of web software and mobile apps for youth, amateur and professional sports.",Late Stage Venture,Yes,$100M to $500M,39129500,USD,39129500,M&A,5,"Causeway Media Partners, Piper Jaffray",3,,"505,603"
Seed Round - Ecosia,https://www.crunchbase.com/funding_round/ecosia-seed--f2f9c8fb,"Communities, Environmental Consulting, Search Engine","Berlin, Berlin, Germany, Europe",Seed,15000,EUR,21355,2009-09-01,Ecosia,https://www.crunchbase.com/organization/ecosia,https://www.ecosia.org,,,,,Ecosia is the search engine that plants trees with its ad revenue.,Seed,Yes,$10M to $50M,15000,EUR,21356,Seed,3,,,,"505,604"
Angel Round - eDealya,https://www.crunchbase.com/funding_round/edealya-angel--45f0acfa,"Advertising, Social Media, Social Network","New York, New York, United States, North America",Angel,250000,USD,250000,2011-01-01,eDealya,https://www.crunchbase.com/organization/edealya,http://www.e-dealya.com,,,,Civic Ventures,eDealya is a digital marketing company that operates an online platform for the monetization of social media investments of brands.,Seed,Yes,,950000,USD,950000,M&A,3,,1,,"505,606"
Series A - Practera,https://www.crunchbase.com/funding_round/practera-series-a--e0e7d80f,Education,"Sydney, New South Wales, Australia, Oceania",Series A,,,,2020-04-10,Practera,https://www.crunchbase.com/organization/practera,http://www.practera.com,,,,Greyrock Investments,Practera is an Experiential Learning Platform,Early Stage Venture,Yes,$1M to $10M,,USD,,Early Stage Venture,2,,1,,"505,607"
Seed Round - mascotsecret,https://www.crunchbase.com/funding_round/mascotsecret-seed--a976a1e8,"Concerts, Events","Atlanta, Georgia, United States, North America",Seed,,,,2013-04-28,mascotsecret,https://www.crunchbase.com/organization/mascotsecret,http://mascotsecret.com,,,,"Bizdom, K5 Ventures",MascotSecret is a last-minute ticket purchasing app that can be launched through a user's app or mobile browser.,Seed,Yes,$1M to $10M,510000,USD,510000,,2,,2,,"505,608"
Grant - Bold Diagnostics,https://www.crunchbase.com/funding_round/bold-diagnostics-grant--36d803ee,"Health Diagnostics, Medical, Medical Device","Chicago, Illinois, United States, North America",Grant,225000,USD,225000,2016-06-24,Bold Diagnostics,https://www.crunchbase.com/organization/bold-diagnostics,http://www.bolddiagnostics.com,,,,National Science Foundation,Medical device startup developing a diagnostic platform for blood pressure monitoring utilizing a novel parameter,,No,Less than $1M,225000,USD,225000,Seed,3,National Science Foundation,1,,"505,610"
Venture Round - Technosolution CL,https://www.crunchbase.com/funding_round/technosolution-cl-series-unknown--d52477da,"Information Technology, Internet, Software","Trois-rivières, Quebec, Canada, North America",Venture - Series Unknown,,,,2013-01-01,Technosolution CL,https://www.crunchbase.com/organization/technosolution-cl,https://www.technosolutionscl.com/,,,,V3 Ventures,Technosolution CL is a creator and distributor of innovative technological solutions.,,Yes,,,USD,,,1,,1,,"505,611"
Debt Financing - Altitude Gym,https://www.crunchbase.com/funding_round/altitude-gym-debt-financing--d1e1783d,"Fitness, Health Care, Service Industry","Gatineau, Quebec, Canada, North America",Debt Financing,,,,2017-04-01,Altitude Gym,https://www.crunchbase.com/organization/altitude-gym,http://altitudegym.ca/,,,,Fonds de solidarité FTQ,Altitude Gym is an indoor climbing center.,,No,,,USD,,,1,,1,,"505,612"
