Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - dateIITians,https://www.crunchbase.com/funding_round/dateiitians-seed--32262644,"Apps, Social Media","Bangalore, Karnataka, India, Asia",Seed,20000,USD,20000,2012-01-22,dateIITians,https://www.crunchbase.com/organization/dateiitians,http://www.dateiitians.com,,,,Fullerene Solutions,dateIITians is a social dating platform for single men and women.,Seed,Yes,$1M to $10M,20000,USD,20000,Seed,1,,1,,"281,659"
Post-IPO Equity - Tandem Diabetes Care,https://www.crunchbase.com/funding_round/tandem-diabetes-care-post-ipo-equity--9d299ecd,"Apps, Biotechnology, Diabetes, Health Care, Medical Device","San Diego, California, United States, North America",Post-IPO Equity,69000000,USD,69000000,2018-02-14,Tandem Diabetes Care,https://www.crunchbase.com/organization/tandem-diabetes-care,http://www.tandemdiabetes.com,,,,,Tandem diabetes care provides products that empower both people with diabetes and those who care for them.,,Yes,$100M to $500M,366501200,USD,366501200,IPO,8,,,,"281,661"
Seed Round - Atlas Organics,https://www.crunchbase.com/funding_round/atlas-organics-seed--7c3820d1,"Organic Food, Recycling, Sustainability, Waste Management","Spartanburg, South Carolina, United States, North America",Seed,527000,USD,527000,2015-11-22,Atlas Organics,https://www.crunchbase.com/organization/atlas-organics,http://www.atlasorganics.net,,,,"Asheville Angels, Austin Rhodes, Closed Loop Fund, Palmetto Angel 2014 Fund, Spartanburg Angels, Upstate Carolina Angel Network, VentureSouth",Atlas Organics is a operator of a composting facility intended to offer organic food recycling services.,Seed,Yes,$50M to $100M,23754000,USD,23754000,M&A,5,,7,,"281,662"
Venture Round - Nanostim,https://www.crunchbase.com/funding_round/nanostim-series-unknown--3dd4b11c,"Biotechnology, Health Care, Medical, Medical Device","Sunnyvale, California, United States, North America",Venture - Series Unknown,10000000,USD,10000000,2012-10-23,Nanostim,https://www.crunchbase.com/organization/nanostim,http://www.nanostim.com,,,,"Emergent Medical Partners, InterWest Partners, U.S. Venture Partners",Nanostim is an early-stage medical device company working to prevent complications related to pacemakers.,,Yes,,33000903,USD,33000903,M&A,4,,3,2,"281,663"
Pre Seed Round - Route Konnect,https://www.crunchbase.com/funding_round/route-konnect-pre-seed--e1cdce19,"Analytics, Autonomous Vehicles, Information Services, Information Technology, Infrastructure, Internet of Things, Machine Learning, Pollution Control","Cardiff, Cardiff, United Kingdom, Europe",Pre-Seed,780000,GBP,984096,2022-05-04,Route Konnect,https://www.crunchbase.com/organization/route-konnect,https://routekonnect.com,,,,"Development Bank of Wales, Pi Labs, SFC Capital",Route Konnect is a AI based software company.,Seed,Yes,,780000,GBP,984097,Seed,1,Development Bank of Wales,3,2,"281,665"
Series B - Apollomics,https://www.crunchbase.com/funding_round/cbt-pharmaceuticals-series-b--04d065b5,"Biotechnology, Health Care, Oncology, Pharmaceutical","Foster City, California, United States, North America",Series B,100000000,USD,100000000,2019-01-08,Apollomics,https://www.crunchbase.com/organization/cbt-pharmaceuticals,https://www.apollomicsinc.com,,,,"CMB International Capital Corporation, Guangzhou Yue Min Investment, Junson Capital, K2VC, OrbiMed, Pan-Lin Capital, South China Venture Capital",Apollomics is a biopharmaceutical company discovering and developing mono- and combination- oncology therapies to harness the immune system.,Early Stage Venture,Yes,$10M to $50M,262600000,USD,262600000,IPO,5,CMB International Capital Corporation,7,1,"281,666"
Venture Round - Pronto Technologies,https://www.crunchbase.com/funding_round/pronto-technologies-series-unknown--a054c5c3,"Information Services, Information Technology, Software","Atlanta, Georgia, United States, North America",Venture - Series Unknown,1250000,USD,1250000,2016-12-15,Pronto Technologies,https://www.crunchbase.com/organization/pronto-technologies,http://prontoapp.com/,,,,,"Knock out that Punch List today and get a Pro, On Demand. One tap and in minutes a Pro is at your house, ready to work.",,Yes,Less than $1M,2250080,USD,2250080,,2,,,,"281,667"
Venture Round - Ace Metrix,https://www.crunchbase.com/funding_round/ace-metrix-series-unknown--ea973e5a,"Advertising, Analytics, Real Time, TV","El Segundo, California, United States, North America",Venture - Series Unknown,2235814,USD,2235814,2010-06-18,Ace Metrix,https://www.crunchbase.com/organization/ace-metrix,http://www.acemetrix.com,,,,"Hummer Winblad Venture Partners, WPP","Ace Metrix offers a live platform that enables companies to access timely, actionable data with real-time advertising campaign optimization.",,Yes,$10M to $50M,24980307,USD,24980307,M&A,6,WPP,2,1,"281,669"
Debt Financing - UBmatrix,https://www.crunchbase.com/funding_round/ubmatrix-debt-financing--d40ed798,"Business Development, Enterprise Software, Software","Redwood City, California, United States, North America",Debt Financing,4298799,USD,4298799,2010-08-11,UBmatrix,https://www.crunchbase.com/organization/ubmatrix,http://www.ubmatrix.com,,,,,"UBmatrix provides XBRL-based software solutions enabling businesses to address FMIS, GRC and external reporting problems.",,No,,22066483,USD,22066483,M&A,4,,,,"281,671"
Venture Round - springbig,https://www.crunchbase.com/funding_round/springbig-series-unknown--10860b51,"Cannabis, CRM, Loyalty Programs, Messaging, SMS","Boca Raton, Florida, United States, North America",Venture - Series Unknown,3200000,USD,3200000,2017-12-19,springbig,https://www.crunchbase.com/organization/springbig,http://springbig.com,,,,"Argonautic Ventures, Green Acre Capital, HALLEY Venture Partners","Springbig provides loyalty, digital communications, and CRM technology solutions to retailers in the cannabis industry.",,Yes,$1M to $10M,44700000,USD,44700000,IPO,6,"Green Acre Capital, HALLEY Venture Partners",3,1,"281,672"
