Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Post-IPO Equity - Everest Industries,https://www.crunchbase.com/funding_round/everest-industries-post-ipo-equity--55d0de52,"Building Material, Construction, Industrial, Manufacturing","Noida, Uttar Pradesh, India, Asia",Post-IPO Equity,,,,2022-10-11,Everest Industries,https://www.crunchbase.com/organization/everest-industries,http://www.everestind.com,,,,Massachusetts Institute of Technology,Everest Industries is a building solutions provider.,,Yes,,,USD,,IPO,1,Massachusetts Institute of Technology,1,,"616,613"
Series A - MILKRUN,https://www.crunchbase.com/funding_round/milkrun-8901-series-a--cf3e1812,"Delivery, Delivery Service, Grocery","Sydney, New South Wales, Australia, Oceania",Series A,75000000,AUD,54127511,2022-01-20,MILKRUN,https://www.crunchbase.com/organization/milkrun-8901,https://www.milkrun.com,,,,"AirTree Ventures, Grok Ventures, Skip Capital, Tiger Global Management",MILKRUN delivers groceries to your door in 10 minutes.,Early Stage Venture,Yes,$100M to $500M,86000000,AUD,62659061,Early Stage Venture,2,Tiger Global Management,4,,"616,625"
Venture Round - Barnebys,https://www.crunchbase.com/funding_round/barnebys-series-unknown--1ee2208c,"Art, Auctions, Search Engine","Stockholm, Stockholms Lan, Sweden, Europe",Venture - Series Unknown,1400000,USD,1400000,2014-08-01,Barnebys,https://www.crunchbase.com/organization/barnebys,http://www.barnebys.com,,,,"Active Venture Partners, HOWZAT Partners, Industrifonden, Monkfish Equity","Barnebys is the world’s leading search service for vintage design, art, antiques and collectibles.",,Yes,$1M to $10M,21282093,USD,21282093,,8,,4,2,"616,626"
Seed Round - gofor,https://www.crunchbase.com/funding_round/gofor-seed--b151ca90,"Delivery Service, Last Mile Transportation, Logistics, Transportation","Ottawa, Ontario, Canada, North America",Seed,5000000,USD,5000000,2019-06-11,gofor,https://www.crunchbase.com/organization/gofor,http://deliverbetter.com,,,,Connor Theilmann,The time for a better delivery service has arrived. Personalized service. Caring drivers. Carbon free last mile.,Seed,Yes,Less than $1M,24717627,USD,24717627,Early Stage Venture,7,,1,,"616,633"
Seed Round - ZeroPoint Technologies,https://www.crunchbase.com/funding_round/zeropoint-technologies-ab-seed--7210a448,"Computer, Information Technology, Semiconductor","Göteborg, Vastra Gotaland, Sweden, Europe",Seed,2500000,EUR,2954736,2021-09-08,ZeroPoint Technologies,https://www.crunchbase.com/organization/zeropoint-technologies-ab,https://www.zeropoint-tech.com,,,,"Chalmers Ventures AB, Industrifonden",ZeroPoint is a semiconductor IP licensing company that provides disruptive technology for saving energy and boosting performance.,Seed,Yes,,10925873,USD,10925873,Seed,9,Industrifonden,2,1,"616,669"
Venture Round - Semetric,https://www.crunchbase.com/funding_round/semetric-series-unknown--4846e19e,"Analytics, Artificial Intelligence (AI), Content Discovery, Predictive Analytics, Software","London, England, United Kingdom, Europe",Venture - Series Unknown,4700000,USD,4700000,2013-01-23,Semetric,https://www.crunchbase.com/organization/semetric,http://semetric.com,,,,"Imperial Innovations, Pentech Ventures","Semetric powers data-driven business in entertainment by providing insight, analytics, discovery, recommendations, and targetting services.",,Yes,,4700000,USD,4700000,M&A,1,Pentech Ventures,2,1,"616,699"
Series C - Zenlayer,https://www.crunchbase.com/funding_round/zenlayer-series-c--1743d548,"Cloud Computing, Information Technology, ISP, Optical Communication, Software, Telecommunications","Diamond Bar, California, United States, North America",Series C,62000000,USD,62000000,2021-05-12,Zenlayer,https://www.crunchbase.com/organization/zenlayer,https://www.zenlayer.com,,,,"Anatole, MDI Ventures, Prospect Avenue Capital, Volcanics Venture",Zenlayer operates as a software-defined network and services provider.,Late Stage Venture,Yes,$1M to $10M,102000000,USD,102000000,Late Stage Venture,4,"Anatole, Prospect Avenue Capital",4,3,"616,733"
Venture Round - The Hive,https://www.crunchbase.com/funding_round/the-hive-palo-alto-california-series-unknown--3b39fcf1,"Big Data, Finance, FinTech, Incubators","Palo Alto, California, United States, North America",Venture - Series Unknown,,,,2017-01-01,The Hive,https://www.crunchbase.com/organization/the-hive-palo-alto-california,http://www.hivedata.com,,,,Tuas Capital Partners,The Hive is an online startup data forum that provides information to help with funding and networking.,,Yes,$1M to $10M,,USD,,,3,,1,,"616,739"
Angel Round - Funiu Gongchang,https://www.crunchbase.com/funding_round/funiu-gongchang-angel--da41f223,"Communities, Information Services, Internet","Hangzhou, Zhejiang, China, Asia",Angel,3000000,CNY,442966,2016-10-24,Funiu Gongchang,https://www.crunchbase.com/organization/funiu-gongchang,http://foonew.com,,,,Hangzhou Dujiaoshou Touzi,Funiu Gongchang provides mobile internet enterprise services.,Seed,Yes,,13000000,CNY,1913531,Early Stage Venture,2,,1,,"616,755"
Seed Round - Pinwheel,https://www.crunchbase.com/funding_round/pinwheel-7871-seed--d873d2c0,"Financial Services, FinTech, Information Technology, Software","New York, New York, United States, North America",Seed,7000000,USD,7000000,2020-06-10,Pinwheel,https://www.crunchbase.com/organization/pinwheel-7871,https://www.pinwheelapi.com,,,,"Edward Lando, First Round Capital, Upfront Ventures",Pinwheel is the market-leading payroll data connectivity platform building the income layer that will power a fairer financial system.,Seed,Yes,$10M to $50M,77000000,USD,77000000,Early Stage Venture,4,,3,2,"616,800"
