Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Energy Pioneer Solutions,https://www.crunchbase.com/funding_round/energy-pioneer-solutions-series-unknown--be113ab5,"Commercial Real Estate, Energy, Real Estate","Hastings, Nebraska, United States, North America",Venture - Series Unknown,2000000,USD,2000000,2013-12-30,Energy Pioneer Solutions,https://www.crunchbase.com/organization/energy-pioneer-solutions,http://energypioneersolutions.com,,,,,Energy Pioneer Solutions provides energy-saving solutions for residential and commercial customers.,,Yes,$1M to $10M,5050000,USD,5050000,,4,,,,"529,011"
Seed Round - GoOV,https://www.crunchbase.com/funding_round/goov-seed--870c15df,Travel,"Utrecht, Utrecht, The Netherlands, Europe",Seed,30000,EUR,34022,2015-06-22,GoOV,https://www.crunchbase.com/organization/goov,https://www.go-ov.nl/,,,,Vodafone,GoOV makes it possible for people with disabilities to travel independently by public transport.,Seed,Yes,,30000,EUR,34023,Seed,1,Vodafone,1,,"529,046"
Venture Round - Synspective,https://www.crunchbase.com/funding_round/synspective-inc-series-unknown--d4b97bf8,"Analytics, InsurTech, Software","Tokyo, Tokyo, Japan, Asia",Venture - Series Unknown,300000000,JPY,2643206,2018-12-01,Synspective,https://www.crunchbase.com/organization/synspective-inc,https://synspective.com,,,,"Abies Ventures, JAFCO, UTokyo Innovation Platform",Synspective provides SAR data and remote monitoring services to government agencies.,,Yes,$10M to $50M,208117042,USD,208117042,Early Stage Venture,5,,3,,"529,051"
Seed Round - Fieldmade,https://www.crunchbase.com/funding_round/fieldmade-seed--9f5ee00f,"Machinery Manufacturing, Manufacturing, Military","Lillestrøm, Akershus, Norway, Europe",Seed,120000,USD,120000,2019-08-27,Fieldmade,https://www.crunchbase.com/organization/fieldmade,http://fieldmade.no/,,,,Techstars,"Fieldmade develops, produces, and sells fully integrated Additive Manufacturing (AM) solutions for deployed military use.",Seed,Yes,Less than $1M,120000,USD,120000,Seed,1,Techstars,1,1,"529,076"
Venture Round - Photon Sports,https://www.crunchbase.com/funding_round/photon-sports-series-unknown--f1864f2e,"Analytics, Sensor, Sports","Skellefteå, Vasterbottens Lan, Sweden, Europe",Venture - Series Unknown,8500000,SEK,1023788,2021-02-12,Photon Sports,https://www.crunchbase.com/organization/photon-sports,https://photonsports.se/,,,,"Almi Invest, Partnerinvest Norr, Treac, Unboxx",Photon Sports is a producer of an analytics setup for tracking sports activity.,,Yes,,8500000,SEK,1023788,,1,"Partnerinvest Norr, Treac, Unboxx",4,,"529,086"
Venture Round - Yavay,https://www.crunchbase.com/funding_round/yavay-series-unknown--1a5b2be3,"E-Commerce, Internet, Marketplace","Atlanta, Georgia, United States, North America",Venture - Series Unknown,,,,2012-01-01,Yavay,https://www.crunchbase.com/organization/yavay,http://www.yavay.net,,,,VA Angels,"Yavay, Inc. operates an online sponsorship marketplace and knowledge center for the sponsorship industry.",,Yes,$1M to $10M,,USD,,,1,,1,,"529,102"
Venture Round - SwapIt.com,https://www.crunchbase.com/funding_round/swapit-com-series-unknown--458b4417,"E-Commerce, Electronics, Web Hosting","Boston, Massachusetts, United States, North America",Venture - Series Unknown,500000,USD,500000,1999-12-22,SwapIt.com,https://www.crunchbase.com/organization/swapit-com,http://SwapIt.com/,,,,Net Value Holdings,SwapIt.com is a web- based electronic barter exchange marketplace.,,Yes,,500000,USD,500000,,1,Net Value Holdings,1,,"529,125"
Convertible Note - LiveKuna,https://www.crunchbase.com/funding_round/livekuna-convertible-note--7945e77f,Food and Beverage,"Quito, Pichincha, Ecuador, South America",Convertible Note,,,,2017-05-03,LiveKuna,https://www.crunchbase.com/organization/livekuna,http://www.livekunashop.com,,,,"Food-X, SOSV","A vertically-integrated superfood company working directly with Ecuadorian farmers to create food that's healthy, tastes good and does good.",,No,$1M to $10M,50000,USD,50000,Early Stage Venture,12,,2,2,"529,140"
Venture Round - Coat-X,https://www.crunchbase.com/funding_round/coat-x-series-unknown--19440c32,"Apps, Electronics, Industrial","La Chaux-de-fonds, Neuchatel, Switzerland, Europe",Venture - Series Unknown,,,,2017-04-12,Coat-X,https://www.crunchbase.com/organization/coat-x,http://coat-x.com,,,,Stefan Schwab,Coat-X has a unique technology of ultrathin multilayer hermetic and biocompatible coating.,,Yes,Less than $1M,,USD,,,1,Stefan Schwab,1,,"529,168"
Angel Round - Kopernicus,https://www.crunchbase.com/funding_round/kopernicus-inc-angel--1d7156df,"Artificial Intelligence (AI), Financial Services, Information Services, Machine Learning, Natural Language Processing","Palo Alto, California, United States, North America",Angel,150000,USD,150000,2021-03-01,Kopernicus,https://www.crunchbase.com/organization/kopernicus-inc,https://www.kopernicus.com,,,,,Unlocking Growth Potential with AI-Powered Insights for Financial Institutions and Investment Funds,Seed,Yes,,150000,USD,150000,Seed,1,,,,"529,172"
