Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Angel Round - WXY,https://www.crunchbase.com/funding_round/wxy-angel--832d9ebb,"Consulting, Cryptocurrency, Insurance, Legal","Beijing, Beijing, China, Asia",Angel,,,,2018-04-30,WXY,https://www.crunchbase.com/organization/wxy,https://www.wxycon.com/,,,,8 Decimal Capital,WXY is a marketing consulting agency.,Seed,Yes,,,USD,,Seed,1,,1,,"232,800"
Corporate Round - Evolved By Nature,https://www.crunchbase.com/funding_round/evolved-by-nature-corporate-round--dad6ae2c,"Biotechnology, Chemical, Product Research, Sustainability","Medford, Massachusetts, United States, North America",Corporate Round,,,,2019-06-12,Evolved By Nature,https://www.crunchbase.com/organization/evolved-by-nature,https://www.evolvedbynature.com,,,,CHANEL,Evolved By Nature is a biotech company that focuses on creating Activated Silk technology.,,Yes,$1M to $10M,190000000,USD,190000000,Late Stage Venture,3,CHANEL,1,,"232,801"
Series D - Amyris,https://www.crunchbase.com/funding_round/amyris-biotechnologies-series-d--0eb71da2,"Biotechnology, Chemical, CleanTech, Renewable Energy","Emeryville, California, United States, North America",Series D,133000000,USD,133000000,2010-06-26,Amyris,https://www.crunchbase.com/organization/amyris-biotechnologies,http://amyris.com,,,,"Cosan S.A., Procter & Gamble Company, Temasek Holdings, TotalEnergies Ventures",Amyris Biotechnologies specializes in creating renewable products focusing on fuels and chemicals.,Late Stage Venture,Yes,$10M to $50M,1870315856,USD,1870315856,IPO,26,Temasek Holdings,4,,"232,804"
Post-IPO Debt - Onstream Media,https://www.crunchbase.com/funding_round/onstream-media-post-ipo-debt--9fe2f141,"Broadcasting, Content Delivery Network, Digital Media","Pompano Beach, Florida, United States, North America",Post-IPO Debt,2000000,USD,2000000,2005-02-17,Onstream Media,https://www.crunchbase.com/organization/onstream-media,http://www.onstreammedia.com,,,,,"Onstream Media provides on-demand internet broadcasting, corporate web communication, and virtual marketplace technology services.",,No,$10M to $50M,2900000,USD,2900000,IPO,2,,,,"232,806"
Venture Round - Agile Devices,https://www.crunchbase.com/funding_round/agile-devices-series-unknown--27df74dd,"Health Care, Medical, Medical Device","Newton, Massachusetts, United States, North America",Venture - Series Unknown,,,,2017-01-01,Agile Devices,https://www.crunchbase.com/organization/agile-devices,https://www.agiledevices.com/,,,,LaunchPad Venture,"Agile Devices is commercializing innovative catheter technologies to reduce procedure time, cost and risk.",,Yes,Less than $1M,3128500,USD,3128500,,5,LaunchPad Venture,1,,"232,807"
Non Equity Assistance - Fund Black Founders,https://www.crunchbase.com/funding_round/fund-black-founders-non-equity-assistance--139ef338,Financial Services,"New York, New York, United States, North America",Non-equity Assistance,100000,USD,100000,2021-06-16,Fund Black Founders,https://www.crunchbase.com/organization/fund-black-founders,https://fundblackfounders.com/,,,,Google for Startups,FundBlackFounders is a rewards based crowdfunding platform and funding ecosystem for Black-Owned Small Businesses & Startups.,,No,,100000,USD,100000,,1,Google for Startups,1,,"232,808"
Seed Round - Openn Negotiation,https://www.crunchbase.com/funding_round/openn-negotiation-seed--b1482ceb,"Apps, PropTech, Real Estate","Perth, Western Australia, Australia, Oceania",Seed,,,,2021-03-04,Openn Negotiation,https://www.crunchbase.com/organization/openn-negotiation,https://www.openn.com.au/,,,,Second Century Ventures,Openn Negotiation is a sales process and digital platform that allows qualified buyers to bid on properties for sale.,Seed,Yes,,,USD,,Seed,1,,1,,"232,809"
Equity Crowdfunding - Cinemeet,https://www.crunchbase.com/funding_round/cinemeet-equity-crowdfunding--a63f9d82,"App Marketing, Application Performance Management, Dating, Film","Santa Monica, California, United States, North America",Equity Crowdfunding,100000,USD,100000,2015-01-14,Cinemeet,https://www.crunchbase.com/organization/cinemeet,http://cinemeet.com/,,,,,Cinemeet is a mobile streaming service that connects film fans around the world.,,Yes,$1M to $10M,100000,USD,100000,Seed,2,,,,"232,810"
Series A - Inside Secure,https://www.crunchbase.com/funding_round/inside-secure-series-a--367d1ff6,"Security, Semiconductor, Software","Meyreuil, Provence-Alpes-Cote d'Azur, France, Europe",Series A,10880000,USD,10880000,2005-11-15,Inside Secure,https://www.crunchbase.com/organization/inside-secure,http://www.insidesecure.com,,,,"GGV Capital, Gimv, NGP Capital, Qualcomm Ventures, Siparex Groupe, Sofinnova Investments, Vertex Ventures, Vertex Ventures Israel, Visa Marketplace, WestSummit Capital",Inside Secure is a fabless company providing open-standard contactless payment and near field communication semiconductors and software.,Early Stage Venture,Yes,$10M to $50M,136880000,USD,136880000,IPO,5,,10,2,"232,811"
Venture Round - Digime3D,https://www.crunchbase.com/funding_round/digime3d-series-unknown--21f8c331,"3D Technology, Medical Device, Test and Measurement","Istanbul, Istanbul, Turkey, Europe",Venture - Series Unknown,715000,USD,715000,2022-04-27,Digime3D,https://www.crunchbase.com/organization/digime3d,http://www.digime3d.com,,,,"Kerim Kotan, TechOne VC, twozero Ventures",Digime3D softwares enables you to extract key body shape and measurements relevant to your industry.,,Yes,,1349194,USD,1349194,,4,"Kerim Kotan, TechOne VC",3,,"232,812"
