Transaction Name,Transaction Name URL,Organization Industries,Organization Location,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Organization Name,Organization Name URL,Organization Website,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Investor Names,Organization Description,Funding Stage,Equity Only Funding,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - parco,https://www.crunchbase.com/funding_round/parco-2545-pre-seed--c3cf513d,"Auto Insurance, Mobile Payments, Parking, Payments","Zapopan, Jalisco, Mexico, North America",Pre-Seed,350000,USD,350000,2019-11-14,parco,https://www.crunchbase.com/organization/parco-2545,http://www.parcoapp.com,,,,"Polígono Capital, Redwood Ventures",In parco were commited to make Latam’s car drivers journey a frictions less experience.,Seed,Yes,Less than $1M,1200000,USD,1200000,,4,Redwood Ventures,2,,"396,409"
Venture Round - FreightBazaar,https://www.crunchbase.com/funding_round/freightbazaar-series-unknown--05db0b48,"Online Portals, Railroad, Transportation","Hyderabad, Andhra Pradesh, India, Asia",Venture - Series Unknown,,,,2019-01-01,FreightBazaar,https://www.crunchbase.com/organization/freightbazaar,http://freightbazaar.com/,,,,Auto Nebula Capital Advisers Private Limited,FreightBazaar.com is an online platform that connects Truck suppliers with Truck users.,,Yes,$1M to $10M,485000,USD,485000,,6,Auto Nebula Capital Advisers Private Limited,1,,"396,410"
Post-IPO Equity - Evolus,https://www.crunchbase.com/funding_round/evolus-post-ipo-equity--5c1135dd,"Biotechnology, Health Care, Pharmaceutical","Irvine, California, United States, North America",Post-IPO Equity,85500000,USD,85500000,2021-04-22,Evolus,https://www.crunchbase.com/organization/evolus,https://www.evolus.com/,,,,,Evolus medical aesthetics focused on providing physicians and their patients with expanded choices in aesthetic procedures and treatments.,,Yes,$10M to $50M,310500000,USD,310500000,IPO,3,,,,"396,421"
Series B - Where,https://www.crunchbase.com/funding_round/where-com-series-b--8657f9d2,"Ad Network, Advertising, Apps, E-Commerce, Mobile","Boston, Massachusetts, United States, North America",Series B,4500000,USD,4500000,2004-09-10,Where,https://www.crunchbase.com/organization/where-com,http://www.where.com,,,,"GrandBanks Capital, Kodiak Venture Partners","Where, a PayPal service, is focused on leveraging location technology and data in mobile to enhance relevancy in advertising.",Early Stage Venture,Yes,,22358207,USD,22358207,M&A,5,,2,2,"396,428"
Seed Round - Next Thing Co,https://www.crunchbase.com/funding_round/next-thing-seed--19a6f940,"Consumer Electronics, Internet of Things, Software","Oakland, California, United States, North America",Seed,25000,USD,25000,2014-05-12,Next Thing Co,https://www.crunchbase.com/organization/next-thing,http://www.nextthing.co/,,,,"FG Angels, HAX, Marc Bell Ventures, SOSV",Next Thing customizes physical things with software.,Seed,Yes,,25000,USD,25000,Seed,11,"FG Angels, SOSV",4,1,"396,432"
Venture Round - LegalDesk,https://www.crunchbase.com/funding_round/legaldesk-series-unknown--03540dfe,"Internet, Legal","Bangalore, Karnataka, India, Asia",Venture - Series Unknown,,,,2019-09-17,LegalDesk,https://www.crunchbase.com/organization/legaldesk,https://legaldesk.com/,,,,GenNext Ventures,"LegalDesk.com is India's most trusted, Do-it-Yourself platform for making legal documents online.",,Yes,$1M to $10M,,USD,,,1,GenNext Ventures,1,,"396,438"
Series B - Turner Imaging Systems,https://www.crunchbase.com/funding_round/turner-imaging-systems-series-b--5c959270,"Health Diagnostics, Medical Device","Orem, Utah, United States, North America",Series B,,,,2019-10-01,Turner Imaging Systems,https://www.crunchbase.com/organization/turner-imaging-systems,https://turnerxray.com,,,,Mountain Pacific Partners,Turner Imaging Systems is a developer of the Smart-C battery-powered mini C-arm.,Early Stage Venture,Yes,,1388388,USD,1388388,,4,,1,,"396,462"
Venture Round - PHARMAJET,https://www.crunchbase.com/funding_round/pharmajet-series-unknown--b4e09646,"Biotechnology, Health Care, Medical Device","Golden, Colorado, United States, North America",Venture - Series Unknown,3750000,USD,3750000,2015-06-30,PHARMAJET,https://www.crunchbase.com/organization/pharmajet,http://www.pharmajet.com,,,,Rockies Venture Club,PharmaJet develops devices for fixed dose needle-free jet injection.,,Yes,$10M to $50M,44281536,USD,44281536,,16,,1,,"396,464"
Private Equity Round - South Asian Petrochem,https://www.crunchbase.com/funding_round/south-asian-petrochem-private-equity--8871ee51,,"Kolkata, West Bengal, India, Asia",Private Equity,13000000,USD,13000000,2007-12-01,South Asian Petrochem,https://www.crunchbase.com/organization/south-asian-petrochem,,,,,MAPE Advisory Group,South Asian Petrochem,Private Equity,Yes,,13000000,USD,13000000,Private Equity,1,MAPE Advisory Group,1,,"396,468"
Non Equity Assistance - Oorja Development Solutions,https://www.crunchbase.com/funding_round/oorja-development-solutions-non-equity-assistance--e32ea02d,Renewable Energy,"New Delhi, Delhi, India, Asia",Non-equity Assistance,,,,2016-11-22,Oorja Development Solutions,https://www.crunchbase.com/organization/oorja-development-solutions,http://www.oorjasolutions.org,,,,MassChallenge,Oorja is a purpose-driven project developer and technology integrator of decentralised renewable energy systems,,No,,2804951,USD,2804951,Seed,5,,1,1,"396,503"
